,year,artist.inverted,track,time,genre,date.entered,date.peaked,Weeks on Billboard,Top Billboard Rank,Week,Ranking,Hello
1790,2000,"Henley, Don",Taking You Home,4:08,Rock,2000-06-24,2000-08-05,20,58.0,6,62.0,Rock
1791,2000,Eminem,The Way I Am,4:40,Rap,2000-08-26,2000-09-30,10,58.0,6,58.0,Rap
1792,2000,Nas,You Owe Me,3:51,R&B,2000-03-25,2000-04-15,16,59.0,6,59.0,R&B
1793,2000,Sister Hazel,Change Your Mind,4:02,Rock,2000-07-15,2000-08-05,20,59.0,6,71.0,Rock
1795,2000,"McBride, Martina",There You Are,3:26,Country,2000-09-09,2000-10-21,13,60.0,6,64.0,Country
1796,2000,Usher,Pop Ya Collar,3:36,Rock,2000-11-04,2000-11-18,7,60.0,6,79.0,Rock
1797,2000,Lil' Kim,No Matter What They Say,4:12,Rap,2000-07-15,2000-08-05,10,60.0,6,73.0,Rap
1800,2000,Splender,I Think God Can Explain,3:55,R&B,2000-06-10,2000-06-24,12,62.0,6,64.0,R&B
1801,2000,"Simpson, Jessica",Where You Are,3:51,Rock,2000-04-01,2000-04-15,6,62.0,6,93.0,Rock
1802,2000,M2M,Mirror Mirror,3:19,Pop,2000-04-01,2000-05-27,18,62.0,6,68.0,Others
1803,2000,Kumbia Kings,U Don't Love Me,3:50,R&B,2000-03-04,2000-03-18,10,62.0,6,70.0,R&B
1804,2000,Joe,Treat Her Like A Lady,4:12,Rock,2000-08-05,2000-08-19,17,63.0,6,64.0,Rock
1805,2000,"Blige, Mary J.",Deep Inside,5:26,Rock,1999-11-13,2000-01-22,15,63.0,6,73.0,Rock
1806,2000,"Price, Kelly",You Should've Told Me,3:12,Rock,2000-09-23,2000-12-02,20,64.0,6,79.0,Rock
1807,2000,Changing Faces,That Other Woman,4:00,Rock,2000-09-30,2000-10-28,11,64.0,6,76.0,Rock
1808,2000,"Wright, Chely",It Was,3:51,R&B,2000-03-04,2000-04-15,10,64.0,6,69.0,R&B
1809,2000,Limp Bizkit,Rollin',4:04,Rock,2000-11-11,2000-12-09,17,65.0,6,65.0,Rock
1810,2000,Hot Boys,I Need A Hot Girl,4:16,Rap,2000-02-19,2000-03-11,13,65.0,6,70.0,Rap
1811,2000,Jay-Z,Do It Again (Put Ya Hands Up),3:47,Rap,2000-01-15,2000-01-29,9,65.0,6,84.0,Rap
1812,2000,"Adkins, Trace",More,3:05,Country,2000-04-29,2000-06-17,11,65.0,6,69.0,Country
1813,2000,"Dixie Chicks, The",Cold Day In July,5:12,Country,2000-06-24,2000-08-05,10,65.0,6,68.0,Country
1814,2000,"Price, Kelly",As We Lay,6:20,Rock,2000-07-15,2000-08-05,8,64.0,6,79.0,Rock
1815,2000,DMX,What's My Name,3:50,Rap,2000-01-15,2000-02-12,11,67.0,6,73.0,Rap
1818,2000,"Blige, Mary J.",Give Me You,5:00,Rock,2000-04-15,2000-05-13,9,68.0,6,77.0,Rock
1819,2000,Red Hot Chili Peppers,Californication,5:21,Rock,2000-07-29,2000-10-14,19,69.0,6,77.0,Rock
1820,2000,Third Eye Blind,Deep Inside Of You,4:10,Rock,2000-09-02,2000-10-07,12,69.0,6,69.0,Rock
1821,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,2000-02-19,2000-03-18,6,69.0,6,77.0,Country
1822,2000,"Offspring, The",Original Prankster,3:42,Rock,2000-11-25,2000-12-09,9,70.0,6,78.0,Rock
1823,2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,20,70.0,6,81.0,Others
1824,2000,"Houston, Whitney","Same Script, Different Cast",4:45,Rock,2000-06-17,2000-07-15,9,70.0,6,75.0,Rock
1826,2000,"Kravitz, Lenny",I Belong To You,4:17,Rock,2000-03-25,2000-04-08,9,71.0,6,83.0,Rock
1827,2000,"Loveless, Patty",That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,14,71.0,6,88.0,Country
1829,2000,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,20,71.0,6,99.0,Country
1830,2000,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,11,72.0,6,72.0,Rap
1831,2000,2 Pac,Baby Don't Cry (Keep Ya Head Up II),4:22,Rap,2000-02-26,2000-03-11,7,72.0,6,94.0,Rap
1832,2000,"Wallflowers, The",Sleepwalker,3:29,Rock,2000-10-28,2000-10-28,6,73.0,6,96.0,Rock
1833,2000,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,13,73.0,6,73.0,Rap
1834,2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,11,73.0,6,73.0,Rock
1835,2000,Lox,"Ryde or Die, Chick",3:56,Rap,2000-03-18,2000-03-25,7,73.0,6,97.0,Rap
1836,2000,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,14,74.0,6,78.0,Rap
1837,2000,"Walker, Clay","Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,11,74.0,6,95.0,Country
1838,2000,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,10,74.0,6,80.0,Rock
1839,2000,Yankee Grey,Another Nine Minutes,3:10,Country,2000-04-29,2000-05-20,8,74.0,6,79.0,Country
1841,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,15,75.0,6,81.0,Rap
1842,2000,"Worley, Darryl",When You Need My Love,3:35,Country,2000-06-17,2000-09-02,15,75.0,6,85.0,Country
1843,2000,Lil' Kim,How Many Licks?,3:50,Rap,2000-11-25,2000-12-02,9,75.0,6,89.0,Rap
1844,2000,"Clark, Terri",A Little Gasoline,3:07,Country,2000-12-16,2000-12-16,6,75.0,6,99.0,Country
1846,2000,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,11,76.0,6,83.0,Country
1847,2000,"Byrd, Tracy",Put Your Hand In Mine,4:30,Country,2000-01-29,2000-02-12,8,76.0,6,88.0,Country
1848,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,20,76.0,6,76.0,Rock
1849,2000,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,15,76.0,6,83.0,Rap
1850,2000,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,12,76.0,6,77.0,Others
1851,2000,"Levert, Gerald",Mr. Too Damn Good,4:06,R&B,2000-03-18,2000-04-08,8,76.0,6,86.0,R&B
1852,2000,"McKnight, Brian",Stay Or Let It Go,4:32,Rock,2000-02-26,2000-03-25,8,76.0,6,88.0,Rock
1854,2000,Ginuwine,The Best Man I Can Be,4:06,Rock,2000-01-08,2000-03-04,12,77.0,6,88.0,Rock
1855,2000,Before Dark,Monica,4:04,Rock,2000-05-20,2000-06-17,9,77.0,6,87.0,Rock
1857,2000,Stone Temple Pilots,Sour Girl,4:16,Rock,2000-07-08,2000-07-29,13,78.0,6,87.0,Rock
1858,2000,Montgomery Gentry,Daddy Won't Sell The Farm,4:18,Country,2000-03-04,2000-03-25,6,79.0,6,96.0,Country
1859,2000,"Cyrus, Billy Ray",You Won't Be Lonely Now,3:45,Country,2000-09-23,2000-11-11,13,80.0,6,88.0,Country
1860,2000,Clark Family Experience,Meanwhile Back At The Ranch,2:56,Country,2000-11-18,2000-12-16,12,80.0,6,80.0,Country
1861,2000,"Thomas, Carl",Summer Rain,4:57,Rock,2000-09-23,2000-10-14,11,80.0,6,83.0,Rock
1862,2000,"Yearwood, Trisha",Real Live Woman,3:55,Country,2000-04-01,2000-04-29,6,81.0,6,91.0,Country
1863,2000,Trick Daddy,Shut Up,4:17,Rap,2000-05-20,2000-06-17,11,83.0,6,83.0,Rap
1864,2000,"Moore, Chante",Straight Up,3:40,Rock,2000-10-28,2000-12-02,9,83.0,6,83.0,Rock
1865,2000,Cam'ron,What Means The World To You,4:38,Rap,2000-10-14,2000-11-18,10,83.0,6,83.0,Rap
1866,2000,Juvenile,U Understand,3:51,Rap,2000-02-05,2000-02-12,6,83.0,6,96.0,Rap
1871,2000,"Carter, Torrey",Take That,3:43,Rock,2000-06-24,2000-07-08,7,86.0,6,87.0,Rock
1873,2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,2000-09-16,20,88.0,6,92.0,Others
1875,2000,Limp Bizkit,Re-Arranged,4:08,Rock,1999-12-04,2000-02-05,18,88.0,6,99.0,Rock
1877,2000,Nu Flavor,3 Little Words,3:54,R&B,2000-06-03,2000-06-17,9,89.0,6,90.0,R&B
1878,2000,Tamar,If You Don't Wanna Love Me,4:02,Rock,2000-03-25,2000-04-15,6,89.0,6,93.0,Rock
1880,2000,"Hart, Beth",L.A. Song,3:47,Country,1999-11-27,2000-01-15,12,90.0,6,99.0,Country
1881,2000,"Diffie, Joe",The Quittin' Kind,3:23,Country,2000-01-01,2000-01-22,6,90.0,6,94.0,Country
1882,2000,Funkmaster Flex,Do You,4:14,Rap,2000-11-11,2000-12-02,7,91.0,6,94.0,Rap
1885,2000,"Herndon, Ty",No Mercy,4:43,Country,2000-03-18,2000-05-06,8,92.0,6,98.0,Country
1888,2000,Lil' Mo,Ta Da,4:17,Rap,2000-08-12,2000-09-16,7,95.0,6,95.0,Rap
1902,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,28,1.0,7,7.0,Rock
1903,2000,Santana,"Maria, Maria",4:18,Rock,2000-02-12,2000-04-08,26,1.0,7,2.0,Rock
1904,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,33,1.0,7,7.0,Rock
1905,2000,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,24,1.0,7,1.0,Rock
1906,2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),3:38,Rock,2000-08-05,2000-10-14,21,1.0,7,11.0,Rock
1907,2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,2000-08-26,24,1.0,7,15.0,Rock
1908,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,32,1.0,7,16.0,Rock
1909,2000,"Iglesias, Enrique",Be With You,3:36,Latin,2000-04-01,2000-06-24,20,1.0,7,9.0,Others
1910,2000,Sisqo,Incomplete,3:52,Rock,2000-06-24,2000-08-12,26,1.0,7,2.0,Rock
1911,2000,Lonestar,Amazed,4:25,Country,1999-06-05,2000-03-04,55,1.0,7,29.0,Country
1912,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,25,1.0,7,15.0,Rock
1913,2000,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,24,1.0,7,11.0,Rock
1914,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,41,1.0,7,31.0,Rock
1915,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,47,1.0,7,74.0,Rock
1916,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,32,1.0,7,16.0,Rock
1917,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,39,1.0,7,18.0,Rock
1918,2000,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,20,1.0,7,26.0,Rock
1919,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,53,2.0,7,28.0,Rap
1920,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,30,2.0,7,24.0,Rock
1921,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,28,2.0,7,32.0,Rock
1922,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,37,2.0,7,3.0,Rock
1923,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,32,2.0,7,21.0,Others
1924,2000,98¡,Give Me Just One Night (Una Noche),3:24,Rock,2000-08-19,2000-09-30,20,2.0,7,2.0,Rock
1925,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,32,3.0,7,40.0,Rock
1926,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,53,3.0,7,54.0,Rock
1927,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,28,3.0,7,20.0,Rock
1928,2000,"Aguilera, Christina",I Turn To You,4:00,Rock,2000-04-15,2000-07-01,22,3.0,7,20.0,Rock
1929,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,28,4.0,7,8.0,Rock
1930,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,44,4.0,7,32.0,Rock
1931,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,32,4.0,7,54.0,Rap
1932,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,23,4.0,7,6.0,Rock
1933,2000,Eminem,The Real Slim Shady,4:42,Rap,2000-05-06,2000-06-24,19,4.0,7,6.0,Rap
1934,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,27,4.0,7,15.0,Rock
1935,2000,"Mumba, Samantha",Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,22,4.0,7,20.0,Rock
1936,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,29,5.0,7,17.0,Others
1937,2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,21,5.0,7,5.0,Rap
1938,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,27,5.0,7,15.0,Rock
1939,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,26,5.0,7,7.0,Rock
1940,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,26,5.0,7,12.0,Rock
1941,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,24,6.0,7,12.0,Rock
1942,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,27,6.0,7,26.0,Rock
1943,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,28,6.0,7,30.0,Rock
1944,2000,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,23,6.0,7,50.0,Rock
1945,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,20,6.0,7,9.0,Others
1946,2000,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,20,6.0,7,34.0,Rock
1947,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,32,7.0,7,7.0,Rock
1948,2000,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,57,7.0,7,56.0,Rock
1949,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,34,7.0,7,24.0,Rap
1950,2000,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,21,7.0,7,25.0,Rock
1952,2000,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,24,8.0,7,16.0,Rock
1953,2000,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,20,9.0,7,12.0,Rock
1954,2000,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,20,9.0,7,10.0,Rock
1955,2000,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,21,11.0,7,24.0,Rock
1956,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,20,11.0,7,22.0,Rap
1957,2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,25,11.0,7,59.0,Country
1958,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,26,11.0,7,19.0,Rock
1959,2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),3:50,Rap,2000-10-28,2000-12-30,21,11.0,7,14.0,Rap
1960,2000,Jagged Edge,Let's Get Married,4:23,Rock,2000-05-06,2000-07-29,24,11.0,7,33.0,Rock
1961,2000,Filter,Take A Picture,4:23,Rock,1999-11-27,2000-02-05,20,12.0,7,34.0,Rock
1962,2000,"Martin, Ricky",She Bangs,4:02,Latin,2000-10-07,2000-12-02,18,12.0,7,13.0,Others
1963,2000,Mystikal,Shake Ya Ass,4:46,Rap,2000-08-12,2000-10-28,20,13.0,7,22.0,Rap
1964,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,31,13.0,7,28.0,Rock
1965,2000,"Spears, Britney",From The Bottom Of My Broken Heart,4:30,Rock,2000-01-29,2000-02-26,20,14.0,7,17.0,Rock
1966,2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,22,14.0,7,22.0,Rock
1967,2000,Red Hot Chili Peppers,Otherside,4:13,Rock,2000-02-12,2000-05-27,22,14.0,7,40.0,Rock
1968,2000,Profyle,Liar,3:57,R&B,2000-09-16,2000-10-28,20,14.0,7,14.0,R&B
1969,2000,Barenaked Ladies,Pinch Me,3:46,Rock,2000-09-09,2000-11-25,21,15.0,7,33.0,Rock
1970,2000,Jagged Edge,He Can't Love U,3:30,Rock,1999-12-11,2000-01-08,20,15.0,7,18.0,Rock
1971,2000,504 Boyz,Wobble Wobble,3:35,Rap,2000-04-15,2000-05-06,18,17.0,7,36.0,Rap
1972,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,26,17.0,7,45.0,Rock
1973,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,20,18.0,7,25.0,Rap
1974,2000,Kid Rock,Only God Knows Why,5:27,Rock,2000-02-19,2000-04-15,20,19.0,7,26.0,Rock
1975,2000,Foo Fighters,Learn To Fly,3:55,Rock,1999-10-16,2000-01-22,21,19.0,7,42.0,Rock
1976,2000,"Dixie Chicks, The",Goodbye Earl,4:19,Country,2000-03-18,2000-05-06,15,19.0,7,20.0,Country
1977,2000,Guy,Dancin',4:08,R&B,1999-12-18,2000-01-01,11,19.0,7,58.0,R&B
1978,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,20,20.0,7,20.0,Rap
1979,2000,Westlife,Swear It Again,4:07,Rock,2000-04-01,2000-07-01,20,20.0,7,44.0,Rock
1980,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,27,20.0,7,40.0,Rock
1981,2000,"Thomas, Carl",I Wish,3:50,Rock,2000-03-25,2000-05-13,20,20.0,7,24.0,Rock
1982,2000,Hanson,This Time Around,4:14,Country,2000-04-22,2000-05-06,7,20.0,7,95.0,Country
1983,2000,"Simpson, Jessica",I Think I'm In Love With You,3:32,Pop,2000-07-01,2000-08-12,16,21.0,7,21.0,Others
1984,2000,Ludacris,What's Your Fantasy,4:16,Rap,2000-09-30,2000-12-16,22,21.0,7,33.0,Rap
1985,2000,Lil' Zane,Callin' Me,3:43,Rap,2000-07-29,2000-09-02,13,21.0,7,33.0,Rap
1986,2000,M2M,Don't Say You Love Me,3:41,Pop,1999-11-20,2000-01-08,12,21.0,7,44.0,Others
1987,2000,SoulDecision,Faded,3:25,Rock,2000-07-08,2000-09-09,24,22.0,7,35.0,Rock
1988,2000,"Brock, Chad",Yes!,3:22,Country,2000-04-08,2000-07-01,20,22.0,7,39.0,Country
1989,2000,"Martin, Ricky",Shake Your Bon-Bon,3:08,Latin,1999-11-20,2000-02-12,18,22.0,7,39.0,Others
1990,2000,Vertical Horizon,You're A God,3:45,Rock,2000-08-26,2000-11-04,21,23.0,7,30.0,Rock
1991,2000,Avant,Separated,4:13,Rock,2000-04-29,2000-05-20,20,23.0,7,35.0,Rock
1992,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,20,23.0,7,41.0,Country
1993,2000,IMx,Stay The Night,3:37,Rap,1999-10-09,2000-01-08,20,23.0,7,36.0,Rap
1994,2000,Dr. Dre,The Next Episode,2:38,Rap,2000-05-27,2000-07-29,20,23.0,7,32.0,Rap
1995,2000,"Spears, Britney",Lucky,3:23,Rock,2000-08-12,2000-09-09,11,23.0,7,30.0,Rock
1996,2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,2000-05-27,20,24.0,7,26.0,Rock
1997,2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,2000-10-07,24,24.0,7,36.0,Rock
1998,2000,Sammie,I Like It,4:09,Rock,2000-01-29,2000-04-15,20,24.0,7,30.0,Rock
1999,2000,Goo Goo Dolls,Broadway,3:54,Rock,2000-04-22,2000-07-01,20,24.0,7,29.0,Rock
2000,2000,"Moore, Mandy",I Wanna Be With You,4:12,Pop,2000-06-17,2000-08-12,23,24.0,7,31.0,Others
2001,2000,Dr. Dre,Forgot About Dre,3:42,Rap,2000-01-22,2000-03-25,20,25.0,7,30.0,Rap
2002,2000,D'Angelo,Untitled (How Does It Feel),7:10,R&B,2000-01-22,2000-02-19,17,25.0,7,28.0,R&B
2003,2000,"Messina, Jo Dee",That's The Way,3:17,Country,2000-06-24,2000-08-26,20,25.0,7,38.0,Country
2004,2000,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,20,26.0,7,26.0,Rock
2005,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,26,26.0,7,65.0,Others
2006,2000,Da Brat,What'Chu Like,3:57,Rap,2000-06-03,2000-08-12,20,26.0,7,41.0,Rap
2007,2000,DMX,Party Up (Up In Here),3:45,Rap,2000-02-26,2000-04-22,21,27.0,7,38.0,Rap
2008,2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,2000-01-29,20,27.0,7,52.0,Country
2009,2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,20,27.0,7,36.0,Country
2010,2000,"Tritt, Travis",Best Of Intentions,4:15,Country,2000-08-19,2000-12-02,22,27.0,7,50.0,Country
2011,2000,Alice Deejay,Better Off Alone,6:50,Electronica,2000-04-08,2000-06-03,20,27.0,7,34.0,Others
2012,2000,Hoku,Another Dumb Blonde,3:47,Pop,2000-02-19,2000-04-08,14,27.0,7,30.0,Others
2013,2000,"Houston, Whitney",I Learned From The Best,4:18,Rock,2000-02-19,2000-03-25,11,27.0,7,28.0,Rock
2014,2000,Counting Crows,Hanginaround,4:07,Rock,1999-11-06,2000-01-29,20,28.0,7,35.0,Rock
2015,2000,Mary Mary,Shackles (Praise You),3:12,Rock,2000-03-25,2000-05-13,20,28.0,7,34.0,Rock
2016,2000,"Carey, Mariah",Crybaby,5:19,Rock,2000-06-24,2000-06-24,7,28.0,7,95.0,Rock
2017,2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,21,29.0,7,55.0,Country
2018,2000,Sugar Ray,Falls Apart,4:15,Rock,2000-01-15,2000-02-19,20,29.0,7,29.0,Rock
2019,2000,Madonna,American Pie,4:30,Rock,2000-02-19,2000-03-04,9,29.0,7,40.0,Rock
2020,2000,"Jones, Donell",Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,20,29.0,7,36.0,Rock
2021,2000,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,20,29.0,7,39.0,Country
2022,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,20,30.0,7,47.0,Country
2023,2000,"Backstreet Boys, The",The One,3:46,Rock,2000-05-27,2000-07-01,15,30.0,7,39.0,Rock
2024,2000,"Keith, Toby",How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,20,31.0,7,41.0,Country
2025,2000,"Strait, George",The Best Day,3:24,Country,2000-01-29,2000-04-22,20,31.0,7,44.0,Country
2026,2000,"Dixie Chicks, The",Without You,3:32,Country,2000-10-07,2000-12-23,20,31.0,7,48.0,Country
2027,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,20,31.0,7,52.0,Rap
2028,2000,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,20,31.0,7,56.0,Country
2029,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,20,32.0,7,32.0,Rock
2030,2000,"Iglesias, Enrique",Rhythm Divine,7:35,Latin,1999-12-04,2000-01-22,17,32.0,7,33.0,Others
2031,2000,"Fabian, Lara",I Will Love Again,3:43,Pop,2000-06-10,2000-08-12,17,32.0,7,45.0,Others
2032,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,20,33.0,7,36.0,Rock
2033,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,20,34.0,7,46.0,Country
2034,2000,"Chesney, Kenny",I Lost It,3:54,Country,2000-10-21,2000-12-23,20,34.0,7,47.0,Country
2035,2000,J-Shin,One Night Stand,4:34,R&B,1999-12-25,2000-02-26,17,34.0,7,49.0,R&B
2036,2000,Eve,Love Is Blind,3:51,Rap,2000-01-08,2000-02-19,16,34.0,7,34.0,Rap
2037,2000,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,20,35.0,7,35.0,Rock
2038,2000,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,20,35.0,7,41.0,Country
2039,2000,"Carter, Aaron",Aaron's Party (Come Get It),3:23,R&B,2000-08-26,2000-09-16,15,35.0,7,43.0,R&B
2040,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,20,35.0,7,43.0,Country
2041,2000,Ice Cube,You Can Do It,4:20,Rap,1999-12-04,2000-01-15,12,35.0,7,35.0,Rap
2042,2000,"Wills, Mark",Back At One,4:00,Country,2000-01-15,2000-02-26,18,36.0,7,36.0,Country
2043,2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,19,36.0,7,42.0,R&B
2044,2000,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,20,37.0,7,44.0,Country
2045,2000,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,20,37.0,7,52.0,Country
2046,2000,No Doubt,Simple Kind Of Life,4:11,Rock,2000-07-01,2000-07-22,13,38.0,7,52.0,Rock
2047,2000,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,19,38.0,7,43.0,Rap
2048,2000,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,20,38.0,7,58.0,Country
2049,2000,Vitamin C,Graduation (Friends Forever),4:23,Rock,2000-04-15,2000-06-10,12,38.0,7,40.0,Rock
2050,2000,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,19,38.0,7,56.0,Country
2051,2000,Lonestar,Smile,3:33,Country,1999-12-18,2000-02-12,20,39.0,7,44.0,Country
2052,2000,"Rogers, Kenny",Buy Me A Rose,3:46,Country,2000-03-11,2000-05-06,20,40.0,7,46.0,Country
2053,2000,"Lawrence, Tracy",Lessons Learned,2:55,Country,2000-01-29,2000-04-08,20,40.0,7,48.0,Country
2054,2000,"Strait, George",Go On,3:48,Country,2000-08-26,2000-10-28,20,40.0,7,46.0,Country
2055,2000,Sisqo,Got To Get It,3:52,Rock,1999-11-20,2000-01-22,20,40.0,7,48.0,Rock
2056,2000,Baha Men,Who Let The Dogs Out,3:17,R&B,2000-07-22,2000-10-21,20,40.0,7,61.0,R&B
2057,2000,"Walker, Clay",The Chain Of Love,5:03,Country,2000-04-15,2000-06-10,20,40.0,7,44.0,Country
2058,2000,"McBride, Martina",Love's The Only House,5:13,Country,2000-02-05,2000-04-15,20,42.0,7,52.0,Country
